REGION_NAME,BUSINESS_AREA_NAME,NarrativeTitle,Indicator_Status3
EAPR,Cambodia,Update on the Context,"Cambodia’s economic recovery after the COVID-19 pandemic continued with 2024 economic growth projected at 5.3 per cent, compared to 5 per cent in 2023, driven mainly by the exports of goods and services. While currently classified as a Least Developed Country (LDC), Cambodia met the graduation criteria in 2024 and the United Nations Economic and Social Council endorsed the recommendation for Cambodia’s LDC graduation in 2029, following a five-year preparatory period. Graduation from LDC status will result in a phase-out of international support measures that Cambodia currently enjoys and remains an area of intensive engagement with all development partners to ensure a smooth transition that does not impact gains made in the last two decades.
 
The Universal Periodic Review working group reviewed Cambodia during its fourth cycle in May 2024. The country received 275 recommendations, of which it supported 232 and noted 43, with many relevant to priorities of children and UNICEF’s mandate, including the rights of persons with disabilities. Cambodia launched its National Disability Strategic Plan 2024-2028 with progress seen in rolling out a Disability Identification Mechanism, registering 354,052 persons with disabilities in the digital Management of Information System with over 249,993 identification cards distributed, enabling access to disability allowances and more extensive and accessible social protection for children with disabilities. The recommendation to ratify Optional Protocol 3 to the Convention on the Rights of the Child (CRC) on a communications procedure was also accepted, along with recommendations to prohibit child marriage, and further strengthen activities related to mental health. The country moved closer to resuming inter-country adoptions (ICA) lifting the earlier moratorium and providing accreditation to three Italian entities to manage ICA between Cambodia and Italy. Although there is no record of any adoption successfully concluded, concerns remain regarding the absence of robust checks and balances to protect children. To guide the next steps, UNICEF initiated an independent assessment to ensure that ICA is conducted according to international standards.
 
Climate change could amplify existing development challenges in Cambodia, with potentially sizable impacts on growth, trade, debt, and poverty reduction, as it faces one of the world’s highest levels of exposure to floods and extreme heat. Macroeconomic modelling suggests that, without action, the impacts of climate change could lower Cambodia’s GDP by around 3 to 9 per cent by 2050. A key milestone achieved in 2024 towards efforts at being better prepared to tackle the effect of climate change on children was the completion of Cambodia’s Climate Risk Index (CCRI), which provides vital data to support climate risk-informed policies and interventions to protect children. Despite recent progress, the national assessment of Water, Sanitation and Hygiene (WASH) in health-care facilities (HCFs) reveals that all-year-round water availability (for all purposes, including drinking) drops around 50-60 per cent, mainly due to seasonal variations linked to extreme weather conditions (climate change) and poor operational maintenance. The sanitation situation is extremely concerning with only 22 per cent of the HCFs having basic sanitation services. The country adopted a first ever Sanitation Financing Strategy which addresses key financial gaps, fosters stronger inter-ministerial collaboration, and ensures the long-term sustainability of sanitation services. It’s also a crucial step towards securing the required finance for Cambodia's achievement of Sustainable Development Goal (SDG) 6.2.
 
Cambodia expanded its social safety net for the most vulnerable population segment with the launch of the National Social Assistance Family Package which includes a cash-plus component and a shock-responsive pillar to address crises, and provided monthly cash transfers to 639,000 vulnerable IDPoor households. The road towards Universal Health Coverage (UHC) for all citizens of Cambodia was laid out in the “Roadmap Towards Universal Health Coverage in Cambodia 2024-2035”, launched in 2024, and includes the ambitious goal of including 80 per cent of the population under social health protection.
 
Major education reforms, as well as intensive post-COVID-19 recovery efforts, have led to notable improvements in key education indicators. The participation rate in early childhood education among 5-year-olds reached 70 per cent for the first time (71 per cent for boys and 72 per cent for girls), and the Early Grade Reading (EGR) programme indicated significant improvement in 2nd and 3rd graders’ reading skills with reading fluency increasing from 18.2 words per minute (wpm) to 38.7 wpm among 2nd graders, and from 30.6 wpm to 50.3 wpm among 3rd graders after one year. Meanwhile, the percentage of Grade 12 students who achieved grades A, B and C (high achievers) in the national examination increased from 20 per cent in 2023 to 26 per cent in 2024. The country adopted the Education Strategic Plan (ESP) for 2024-2028, which defines key goals and targets of the education sector for the next five years, and stipulates priority strategies and programmes to achieve them. While the government continues to focus on improving equity, quality and learning outcomes of education through reforms, new priority areas include climate change education, 21st century skill development, and digital transformation. 
 
Building on the progress that Cambodia has made in the reduction of its under-5 mortality rates, the country continued with enhanced efforts to reduce neonatal mortality (which now constitutes half of all total deaths in the first five years of life) with the introduction of Cambodia’s first decentralized newborn care model, enabling timely lifesaving care for sick newborns closer to home. Cambodia made significant strides in routine immunization between January and November 2024, achieving 85 per cent coverage for diphtheria-tetanus-pertussis (DPT)1, 86 per cent for DPT3, 99 per cent for measles rubella 1 (MR-1), and 93 per cent for fully immunized children. The first Measles-Rubella Supplementary Immunization Campaign (MR SIA) since 2017 reached 1.44 million children aged 9-59 months surpassing the national 95 per cent target coverage by the end of December 2024. Responding to the growing risk of environmental contaminants on children’s health, Cambodia undertook a first ever Children’s Environmental Health Assessment, and will, funds permitting, follow up with a national survey next year when levels of toxic heavy metal contamination in children and pregnant women will be analysed.
"
EAPR,Cambodia,Major Achievements and UNICEF's Contribution,"UNICEF supported the achievement of significant progress in maternal and child health and nutrition in 2024, including improved outcomes in zero-dose communities through stronger outreach strategies and community mobilization with local stakeholders, targeted social behaviour change interventions, use of rapid community assessments, and more integrated parenting strategies. Key achievements also included advancing policies in new areas like non-communicable diseases and injuries and strengthening caregiver and adolescent engagement in nurturing care. This year, 134,955 mothers and children under 2 benefited from nutrition-sensitive and 
gender-transformative cash transfers, which empower women’s roles in decision making, while severe acute malnutrition (SAM) treatment was scaled up across 15 provinces benefiting 6,000 children. However, challenges remain in scaling up primary health-care coverage for SAM treatment and antenatal care due to limited community mobilization, data quality issues, and use of private sector services. Climate-smart measures introduced in 60 health facilities are expected to benefit 280,000 children by 2025. Social behaviour change initiatives reached 4 million people, including 683,031 in hard-to-reach areas, with integrated content across the life cycle. UNICEF trained 2,034 frontline workers and 792 health staff in interpersonal communication, enhancing trust and service quality for vulnerable groups. Parenting sessions empowered 35,701 caregivers, including about 70 per cent mothers, while fathers were also supported to take an active role in nurturing care. Adolescent engagement grew through the #FixMyFood campaign and climate change initiatives. UNICEF supported significant health system advancements, including supporting the government’s decision and plans to transition to the Digital Health Information System (DHIS2) for better health data management, and developing a national standard for commercially produced complementary foods. UNICEF was a critical convenor among stakeholders to support government planning on the implementation of the new national UHC roadmap. A partnership with the United States Agency for International Development (USAID) was catalysed for lead poisoning prevention, building upon the Ministries of Health’s (MOH) Children’s Environmental Health assessment supported by UNICEF and the Clarios Foundation.
Notable improvements in key education indicators were seen in 2024. To promote early learning and school readiness, the nurturing care parenting package was rolled out to two provinces with UNICEF support, and the participation rate in early childhood education among 5-year-olds reached 70 per cent for the first time. UNICEF’s continued support to the teacher education reform also contributed to the steady increase in the percentage of qualified teachers and school retention improved at all levels as well. With UNICEF’s intensive technical support, the Ministry of Education, Youth and Sport (MoEYS) officially launched its new ESP for 2024-2028. To operationalize key ESP strategies targeting the most disadvantaged children, UNICEF also assisted the development of national action plans on both inclusive education and multilingual education. With UNICEF’s strong advocacy for the national roll-out of the EGR and Early Grade Mathematics (EGM) programmes, EGR expanded to all the 25 provinces and EGM scaled up to 14 provinces supported by UNICEF and other partners. Greater harmonization and the scale-up of key education programmes including the Early Grade Learning and Life Skills Education programmes was seen with multiple partners now supporting these programmes, using a harmonized approach under national roll-out plans developed by MoEYS. Early evidence of the programme effectiveness has emerged indicating significant improvement in children’s reading skills in some provinces. To systematically monitor the learning levels of students, UNICEF assisted data collection for the Southeast Asia Learning Metrics (SEA-PLM), targeting 5th graders with oversampling of ethnic minority children. In addition, to nurture 21st-century skills among adolescents, particularly for girls, UNICEF supported the life skills education (LSE) programme. In 2024, a harmonized teacher training package, as well as reference materials for specific topics including climate change, mental health, gend
er equality and sexual and reproductive health, were developed based on which LSE was scaled up to 15 provinces with support from multiple partners including UNICEF. In total, 202,328 adolescents (107,076 girls)¿ engaged in 21st -century skill development with UNICEF support. 
The Child Protection programme’s achievements in 2024 were driven by advocacy, evidence generation, social behavioural change, and gender-transformative strategies, underpinned by collaborative partnerships. High-level advocacy and technical assistance to the government led to the launch of the Alternative Care Policy, aligned with United Nations’ guidelines, and addressing CRC Committee recommendations on the right of the child to a family environment. Progress on social service workforce strengthening included drafting the royal decree for a social worker’s board and advocating for government funding to cover 20 provincial social workers from 2025. A key milestone was partnering with Save the Children to advance the Social Service Workforce (SSW) framework, including high-level advocacy with the Minister of Social Affairs on the improvement of the draft royal decree on the SSW board. This collaboration aligned visions and set a unified agenda, addressing critical gaps in the SSW normative framework. The endorsement of Child Protection Standard Operating Procedures equipped service providers to enhance protection services countrywide. Provinces where child marriage is most prevalent, such as Ratanakiri, were prioritized for the roll-out of these SOPs (Standard Operating Procedures). UNICEF also facilitated Cambodia’s commitments at the Violence Against Children (VAC) Interministerial Conference in Colombia to accelerate the Child Protection Law, which prohibits corporal punishment, and increase national budgets to end VAC. The Interministerial Conference, along with the in-country preparations leading up to it, provided a valuable platform to work with government and non-governmental organizations (NGOs) to build a shared vision for an inclusive and resilient child protection system, and enabled public commitments to system strengthening priorities. Advocacy efforts reactivated the Inter-Ministerial Working Group on the Juvenile Justice Law, fostering collaboration
 across justice and social sectors. Community engagement efforts to end VAC and child marriage included the Cambodia PROTECT-Strong Family campaign, which trained 300 facilitators, engaged 9,596 people, and reached 7.9 million via social media. Over 10,000 caregivers benefited from the Positive Parenting Programme, fostering non-violent, gender-transformative child-rearing practices and benefiting 13,979 children (7,102 girls, including 5 Children with Disability). School-based initiatives reached 1,352 primary school teachers in a positive discipline programme, creating inclusive classrooms and advancing gender equality and addressing child marriage. To address online child sexual exploitation and abuse (OCSEA), UNICEF partnered with the Ministry of Post and Telecommunications to enhance law enforcement capacity, integrating training into the police academy curriculum. The media campaign on OCSEA, co-designed with adolescents, reached 5 million people across social media platforms (80 per cent children and adolescents). Upgraded data systems, including Primero, supported disability identification and child protection standards, while evidence generation on migration, child marriage, and adoption informed future programming. 
Following the launch of the Climate Rationale for WASH services last year, UNICEF focused on streamlining climate risk-informed approaches to WASH in Cambodia. UNICEF supported the Ministry of Industry, Science, Technology, and Innovation in assessing private water operators nationwide, identifying regulatory gaps, and enhancing water system resilience to extreme weather. Partnerships with the private sector and impact investors have created new financing opportunities for sustainable, climate-resilient water solutions. UNICEF’s support to private sector water supply initiatives improved access to climate-resilient safely managed water for over 42,000 people (21,210 women), including the expansion of piped water systems in high-risk areas. In health care, UNICEF launched a nationwide WASH assessment for health facilities and worked on a costed roadmap for 2025-2030 to address service gaps, marking a key milestone in SDG 6 monitoring. By mapping sanitation businesses and identifying market-based solutions, UNICEF expanded access to climate-resilient sanitation services, benefiting over 47,000 people (23,700 women). It also assessed sanitation conditions in rural and peri-urban areas, paving the way for a faecal sludge management model in collaboration with the Asian Development Bank (ADB). Additionally, UNICEF strengthened local authorities’ capacity to prioritize climate-resilient water and sanitation interventions, developing provincial plans and risk assessment frameworks and integrated climate-resilient WASH systems into 24 schools, benefiting over 3,500 students (1,770 female students). With strategic partnerships and a focus on sustainability, UNICEF improved WASH access for over 100,000 people (50,500 women) in 2024, promoting climate-adaptive and safely managed WASH services across Cambodia.
UNICEF’s support has enabled the Cambodian Government to strengthen social policies and governance tools, resulting in the establishment of a sustainable, government-funded, gender-responsive and digitized national social cash transfer system. This system incorporates features like shock responsiveness and cash-plus interventions, bolstering the resilience of vulnerable households, including children, adolescents, caregivers, and the elderly, with or without disabilities or chronic illnesses. In addition, UNICEF expanded its focus to include child injury prevention and UHC, further enhancing the country’s social protection efforts. Solid monitoring and evaluation tools and mechanisms were developed for national social policies, complemented by the publication of tailored citizen budget briefs and guidelines at both national and sub-national levels. These initiatives have contributed to the improved prioritization and allocation of social services and social protection for vulnerable groups. Sectoral costing exercises were also conducted to maximize the efficiency and impact of public spending on social services. UNICEF has played a pivotal role in advancing Cambodia’s Decentralization and Deconcentration reform by introducing innovative sub-national approaches in partnership with the Ministry of Interior and other key social sector ministries. These efforts have strengthened governance and capacity at the local level, leading to more integrated and effective budgeting processes and facilitated the efficient delivery of high-quality social services and social protection, while institutionalizing robust social accountability and feedback mechanisms.
UNICEF’s core resources allowed the Country Office (CO) to advance the implementation of CRC recommendations as foundational to the new Country Programme Document. A comprehensive Child Rights Advocacy Strategy was finalized, including through consultations with children and adolescents, creating a robust framework to spearhead the implementation of the 2022 CRC and concluding observations under the climate change cross-cutting theme. UNICEF continued advocating for Cambodia to accede to Optional Protocol 3 (OPIC), with a view to step-up child rights and strengthen accountability mechanisms. A government delegation was sensitized to the protocol at the 10th Anniversary Symposium on OPIC in the Netherlands, strengthening their engagement with treaty bodies. 
The CO developed a comprehensive gender analysis on gender and immunization by engaging 230 people (164 females, including 41 adolescent girls) in interviews and focus group discussions across three provinces: Banteay Meanchey, Siem Reap, and Ratanakiri. This analysis generated robust evidence on how entrenched gender norms, socio-cultural dynamics, and intersectional factors that shape immunization-related decision-making, providing critical insights to inform programme design and implementation. The CO successfully enhanced adolescent girls’ leadership, including by empowering some adolescent girls to participate as speakers in national/reginal/global events, and these platforms enabled them to share their perspectives on key issues affecting their lives, including child marriage, access to justice, vaccination and Science, Technology, Engineering and Math (STEM) skills. Significant progress was achieved by the CO in fostering inclusive and meaningful engagement of young people, including those from marginalized backgrounds across all programme sectors. They were actively involved in addressing diverse issues such as climate change, vaccination, access to justice, child marriage, online safety, STEM skills, child rights, road safety and visioning their future. The CO played a key role in empowering young people by supporting the UN Youth Advisory Panel members in developing a youth statement (Pact for the Future), sharing feedback and recommendations on UNICEF visioning, and leading sessions during the World Children’s Day event. 
In 2024, UNICEF published a comprehensive document on disability inclusion in Cambodia, outlining the necessary support required from UNICEF and its partners. This served as the foundation for a detailed internal programmatic review, encouraging all programme sections, as well as the People and Culture team, to develop tailored and costed activities on disability inclusion for the 2025 work plan. UNICEF expanded its engagement with Organizations of Persons with Disabilities (OPDs) in 2024, ensuring their voices were integral to new disability inclusion proposals and overall programming. At the policy level, UNICEF strengthened its collaboration with the National Disability Action Council, positioning itself as a leading development partner in the disability inclusion sector, and also bolstered UNICEF’s partnerships with NGOs and OPDs across the disability landscape. This leadership is exemplified by UNICEF’s 
co-chairing of the Disability Inclusion Partners Group, which meets quarterly to advance joint agendas in the sector. In collaboration with headquarters, UNICEF positioned Cambodia to play a prominent role at the Global Disability Summit (GDS), scheduled for April 2025 in Berlin. Cambodia contributed to the financing chapter of the Global Disability Report with an innovative financing exercise, and was proposed as a key participant in the main session on financing disability inclusion at the GDS. 
UNICEF’s climate and environment programme in Cambodia achieved significant milestones, with a primary focus on integrating climate-smart social services into the country’s Climate Change Strategic Plan 2024-2033 to enhance children’s climate resilience. UNICEF’s advocacy and strategic engagement helped prioritize climate resilience in national policies, including revisions to the Nationally Determined Contributions to address children’s vulnerabilities. UNICEF also empowered over 320 youths through participation in climate action initiatives. UNICEF worked with the government to integrate climate resilience into the child protection programme, focusing on enhancing the social service workforce’s capacity to address climate risks. A climate change module for the National Social Service Workforce curriculum was proposed and will be fully implemented and rolled out in 2025-2026. The primero case management system was updated to include climate-related risks categories. Through its partnership with the MoEYS, UNICEF advanced climate change-focused life skills education with key initiatives. Climate change became the main topic in 200 lower secondary schools, contributing to enhanced climate education across the country. UNICEF, ADB, and the World Bank initiated a groundbreaking study to explore the correlation between climate impact and learning outcomes among children in Cambodia and came together with other stakeholders to jointly support MoEYS’ new priority on climate education.
Since launching its new Subnational Approach (SNA), UNICEF has made noticeable progress to build provincial leaders’ ownership of development actions and results, and early engagement has focused on building agreements around better coordination and convergence of actions to deliver results for children. Two out of three target provinces (Siem Reap and Preah Vihear) have started to collect information on social projects that received funding from provincial government budgets and line departments, UNICEF, and major NGOs. To strengthen human resources adequacy and skills for management, an assessment is ongoing of the current subnational planning process, its linkage with the budget process, the quality of plans, and the capacity to produce and use them for guiding actions, budgeting, and monitoring results. There is also an assessment of the commune database’s quality and relevance of all information it captures, and capacity-building initiatives for subnational professionals and leaders in results-based management. An inter-ministerial guideline from the Ministry of Economy and Finance and Ministry of Interior on managing earmarked funds for social services and the environment is in the final approval stage and will be disseminated in early 2025. To better advocate for child-focused social services and child-friendly governance by subnational administrations, costing is being done for functions related to children, such as early childhood education, family package of social assistance, and social workforce. Pre-budget workshops in three target provinces have enabled better advocacy for provincial budget allocations for child priorities aligned with national development priorities and CSDGs, and tangible results from this high-level advocacy will be available in the first quarter of next year. UNICEF has successfully implemented a cross-sectoral SBC (Social Behavioural Change) Strategy aimed at empowering vulnerable children, families, and communities, while buildin
g capacity among government ministries and partners. Throughout the year, the organization continued to integrate modern SBC methodologies – such as Human-Centred Design and Behavioural Insights – into various areas, including early childhood care and development, routine immunization, demand for basic education, mental health and psychosocial support, and efforts to reduce disability stigma. Additionally, UNICEF introduced Integrated Interpersonal Communication skills into multi-sectoral frontline work across health, education, child protection, and social protection for service providers to engage with children, adolescents, families (including children with disabilities) in a participatory and inclusive manner. This was accomplished by training 150 government officials from six line ministries, five civil society organization (CSO) partners, and 792 multi-sectoral frontline workers, as well as community engagement through community-based, mass media and social media channels. These initiatives have enhanced community participation and improved access to essential health and social services for the vulnerable, reaching approximately 4 million individuals with information and referrals to various services, including around 2.7 million females. 
Through integrated communication and advocacy campaigns across both online and offline channels, UNICEF cemented its role as a trusted voice, achieved unprecedented digital engagement, and leveraged bold, data-driven storytelling and events to inspire action and deepen public connection. 

The CO effectively amplified the voices of children and youth by expanding media relations, securing more than 100 UNICEF mentions across 20+ key international and national media outlets, including prominent publications like The Sun, Japan Times, and ABC TV. Eight high-impact thematic advocacy campaigns targeted parents, children, policymakers, and the private sector to drive behavioural change and investments in child-centred and climate-resilient inclusive services. 
The CO’s digital-first strategy fuelled unprecedented online engagement through creative campaigns and multimedia content designed to spark two-way dialogue with youth and inspire action. UNICEF Cambodia’s social media audience grew by 98.3 per cent, and over 45 million people were reached across UNICEF Cambodia’s seven platforms. An estimated 6.5 million people were engaged through a combined online and offline climate change campaign, while 11.5 million were reached through an online safety campaign supported by the country’s top artists.  
UNICEF Cambodia leveraged data-driven insights and emotive storytelling to strengthen brand affinity, delivering high-impact, youth-focused events and learning opportunities that inspire collective action for children’s rights. Building on the success of the 2023 edition, the CO launched an innovative World Children’s Day celebration in a hard-to-reach province, Mondulkiri, and leveraged strategic alliances with youth networks, local authorities, artists, and content creators. This youth-led three-day event elevated climate action and child rights to the national agenda, gathering 12,000 participants on the ground and reaching over 3 million online via UNICEF and celebrities’ platforms. Over 170,000 people watched a UNICEF-branded live concert online, further amplifying the event’s impact and proving the power of community-driven advocacy and digital engagement."
EAPR,Cambodia,Partnerships,"UNICEF partnered with the Ministries of Health (MOH), Environment, and Planning, as well as the Council for Agricultural and Rural Development, to enhance maternal and child health and nutrition through improved policies, systems, and training. Through the MOH’s Technical Working Group for Health, UNICEF collaborated with partners like the World Health Organization (WHO), Gavi (the Vaccine Alliance), and USAID, aligning support for MOH’s adoption of the DHIS2 platform and exploring sustainable financing for community health workers. Expanded Gavi partnerships focused on innovative health financing for zero-dose communities as part of UNICEF’s new sub-national governance approach. UNICEF chaired the digital health coordination partners group with the World Bank and WHO, and launched a new health supply chain coordination group with partners like United Nations Office for Project Services, United Nations Population Fund (UNFPA), and Gavi. Partnerships with private donors such as Michelin, Royal National Lifeboat Institute and the Princess Charlene of Monaco Foundation advanced injury prevention through road safety and drowning prevention initiatives.
UNICEF provided technical and coordination support in the development of the new ESP 2024-2028, facilitating strategic consultations among development partners and collating joint inputs to the ESP. As coordinating agency for the Global Partnership for Education, UNICEF coordinated the complex application processes that led to the successful approval of all grants, where UNICEF is Grant Agent (GA) for the System Capacity Grant, UNICEF and United Nations Educational, Scientific and Cultural Organization (UNESCO) are co-GAs for the System Transformation Grant, and UNICEF and the World Bank are dual-GAs for the Multiplier Grant. The Capacity Development Partnership Fund continues to be an important partnership effort in the education sector, with support from USAID, the European Union, and technical support from partners such as the Japan International Cooperation Agency, the Korea International Cooperation Agency, and UNESCO. 
UNICEF also leveraged strategic partnerships to advance child protection in Cambodia. Collaborating with government ministries, the Cambodia National Council for Children, CSOs, NGOs, UN agencies, and regional stakeholders, UNICEF enhanced cross-sectoral coordination to build a sustainable child protection system. Through its partnership with the Ministry of Post and Telecommunications, UNICEF mobilized 100 representatives of the information technology industry to adopt procedures to avoid child sexual abuse material being posted on the web. The ASEAN ICT forum fostered alignment with regional commitments, while collaboration with The International Criminal Police Organization supported child-friendly OCSEA investigations, starting in 2025. Through a joint project with UNFPA on ending early-child and forced marriage, UNICEF Cambodia partnered with an indigenous women’s network by appointing a young woman as a national advisory member to amplify indigenous women’s voices in the project’s implementation.
UNICEF has established key partnerships with governments, international financial institutions, and private sector donors to address climate-related WASH challenges impacting children. UNICEF is initiating engagement with impact investors and the European Investment Bank to explore financing options for private water operators, and improving water and sanitation services in vulnerable communities. UNICEF’s South-South cooperation with China, focused on climate-resilient WASH, aims to scale up infrastructure by leveraging China’s expertise and Export-Import Bank of China (Exim) financing, with a formal launch planned for early 2025. Additionally, UNICEF’s collaboration with the University of Technology Sydney is enhancing the measurement of community resilience, enabling better tracking of progress, and improving climate adaptation strategies at the local level. These initiatives work to ensure children’s continued access to safe water and sanitation amid growing climate risks.
In 2024, UNICEF strengthened partnerships with UN agencies and key stakeholders, securing two new UN joint programmes under the Global Accelerator for Jobs and Social Protection for Just Transitions. Collaborations with the International Labour Organization, the United Nations Development Programme (UNDP), the World Bank, the German Development Organization, and ADB expanded, enhancing efforts in social protection and disability inclusion. UNICEF was elected as the co-chair of the Disability Inclusion Partners Group, further strengthening its collaboration with civil society organizations and OPDs at both national and sub-national levels. UNICEF played a pivotal role in positioning Cambodia as a key participant in the upcoming 2025 Global Disability Summit. By showcasing Cambodia’s remarkable progress in advancing disability inclusion, UNICEF aims to highlight the country’s achievements and inspire further global action towards creating inclusive societies. UNICEF has successfully engaged with Australia’s Department of Foreign Affairs and Trade as part of the ACCESS II partnership, which will significantly enhance efforts to promote inclusivity, gender transformation, and ensure that children and youth with disabilities have equitable access to services and opportunities. Additionally, UNICEF has entered a new joint programme, Decent Employment for Youth (DEY) III, with a robust disability-inclusive component to empower youth with disabilities by providing them access to Technical and Vocational Education and Training programmes. Together, these efforts demonstrate UNICEF’s commitment to advancing the rights and opportunities of persons with disabilities, fostering inclusivity, and building a more equitable future.
Collaborations with the ADB, Kakao Bank, and national governments have been key in piloting climate-smart health and school services. UNICEF’s growing role in climate action is further strengthened by its strategic partnership with UNDP, driving youth engagement through initiatives like Local Conference of Youth consultations and Nationally Determined Contributions revisions. 
With the new SNA approach, UNICEF engaged key ministries that play central roles in policy direction and the management of SNA establishment and functioning, as well as key sectoral ministries, mainly the MOH, MoEYS, and the Ministry of Social Affairs, Veterans and Youth Rehabilitation, in key events at the subnational level. In 2024, these ministries joined UNICEF in advocating for provincial budget allocations for children during pre-budget workshops. Partnerships with key NGOs, such as Save the Children and World Vision, which have missions focused on children, aimed at joint advocacy and coordination mechanisms led by provincial administrations to strengthen results and the impact for children.
"
EAPR,Cambodia,"Challenges, Lessons Learned and Future Outlook","This year, challenges included lower-than-expected coverage of SAM treatment and antenatal care (ANC 4+), partly due to the reliance on private-sector services not captured by the national health system. Strengthening public-private engagement remains an MOH priority, with UNICEF supporting improved data accuracy through the DHIS2 roll-out next year. Efforts will also focus on enhancing ANC tracking for cash transfer recipients to inform better targeting strategies. SAM treatment has expanded, but community mobilization is limited in areas without UNICEF support. UNICEF will work with MOH and partners to strengthen community screening, family mid-upper arm circumference, and implement new moderate acute malnutrition guidelines to prevent SAM. Key priorities for next year include strengthening decentralized newborn care and emergency obstetrics services, expanding disability inclusion in primary health care, preventing childhood obesity, and addressing nutrition and climate change. UNICEF will also focus on childhood NCDs (non-communicable diseases), advocating for systems strengthening in supplies, data, and workforce capacities to improve health outcomes. 
A challenge faced in monitoring learning outcomes was the government’s decision to streamline its learning assessments by using only the international (Programme for International Student Assessment) and regional (SEA-PLM) assessments as the main monitoring instruments and discontinuing the national learning assessments. In this situation, it will be even more critical for the SEA-PLM data successfully collected in 2024 to be thoroughly analysed in 2025 to understand children’s current learning levels, and identify key areas for further development. It is also important to establish a solid evidence base for the effectiveness of the Early Grade Learning programme. While early evidence of improved reading skills has emerged in a small number of provinces, more rigorous and comprehensive assessments will be required nationwide. The early grade reading assessment was conducted in eight provinces UNICEF supported in late 2024, the result of which will be analysed in early 2025, comparing with the baseline established in 2023.   
Cambodia’s public administration reform necessitates adjustments in the child protection sector and reorganizations, such as changes to the Child Protection Law Inter-Ministerial Committee, and the introduction of new members into existing bodies require ongoing sensitization on critical interventions. At the subnational level, administrative reforms have merged sectors into single offices, intensifying workloads for government officials and creating significant capacity gaps that further hinder the delivery of protection services. UNICEF addresses these issues through technical support and evidence-based advocacy at national and subnational levels. 
As Cambodia transitions from an LDC, the reduction in resources available for multilateral cooperation creates significant funding constraints. This shift makes it increasingly difficult to secure flexible and sustainable core funding needed for programme continuity, including for operational costs and salaries. In addition, while progress has been made in engaging donors, impact investors, and international financial institutions, aligning the diverse objectives of these stakeholders is time-consuming, and competing priorities can delay progress. The legal and bureaucratic complexities involved in formalizing these partnerships can further reduce the pace of scaling climate-resilient solutions, which limits UNICEF’s ability to test innovative models necessary for long-term climate adaptation. 
Several challenges impact the effectiveness of programmes and partnerships. Government capacity, particularly at the subnational level, remains low, exacerbated by high turnover among senior officials. Shrinking budgets at UNICEF and donor levels further strain efforts, making it challenging to meet government counterparts’ expectations. Long-term partnerships, such as with the National Social Assistance Fund, face the critical task of planning sustainable phase-outs. The growing involvement of development partners like the World Bank, ADB, and GIZ underscores the need for strategic coordination. The pace of initiatives like UHC and declining social protection funds continue to limit programme reach and effectiveness, making it vital to address these barriers for sustained impact. Disability inclusion continues to face significant resource constraints and requires a broader shift across various levels to fully acknowledge and prioritize the need for disability-inclusive programming.
The co-creation of the office-wide Child Rights Advocacy Strategy offered an important platform for staff to reflect on our core mandate and on how to champion child rights amid shrinking civic space and limited resources for children. This process underscored the strategic importance of leveraging climate change as a unifying theme to mitigate pushbacks and reinvigorate dialogue with the government on child rights. By aligning child rights with the climate agenda, the strategy not only highlights the interconnectedness of these issues, but also contributes to position child rights at the forefront of national and subnational priorities, fostering stronger engagement with government and stakeholders. 
UNICEF Cambodia identified gaps in internal and national systems for adolescent engagement, highlighting the need for a structured and inclusive mechanism to consistently involve young people in various roles and topics. This gap underscores the importance of investing in initiatives that empower adolescents, particularly girls and the most vulnerable with disability and/or from ethnic groups, to take on visible leadership roles and inspire peers and community to transform discriminatory norms. UNICEF Cambodia is actively promoting partnerships and leveraging resources to scale-up climate-smart social services and overcoming challenges in a 
resource-constrained environment. Through strategic collaborations, UNICEF is securing funding and support to implement and sustain innovative programmes addressing the intersection of climate change and social sectors. UNICEF is also working to navigate the complex government approval process for launching the CCRI. Despite challenges, UNICEF is leveraging its partnerships and resources to drive progress, ensuring the eventual success of this critical initiative to strengthen climate resilience.
Key challenges in advocating for adequate budgets and improved services for children are complicated by the presence of numerous departments, each separately responsible for different aspects of social services. This fragmentation makes it difficult to bring all stakeholders to the table for joint decision-making. Consequently, budget allocations for social service projects are not fully aligned with national and sector policies and development goals, including the SDGs. To address these issues, UNICEF has initiated results-based management capacity building for professionals and leaders in the target provinces. The aim is to support the ongoing planning process and ensure that the new five-year development plans set clear results and resource frameworks to guide annual budget allocations.
"
